"combinations","n","pMax","pAvg","r2","rse1","rse2"
"delay,inverseBlocking,inverseDelay,creditHours","4","0.9999999886765896","0.5816604545924979","0.5593979179927102","0.04839708893784661","0.04841056814405083"
"delay,inverseBlocking,inverseDelay,free","4","0.0018243264970845337","0.0003648653020355048","0.5899583849751815","0.0466885014827549","0.0467015048255729"
"delay,inverseBlocking,inverseDelay,timeComp1","4","2.8951749884412237e-52","5.790349976885962e-53","0.6959720024229479","0.04020247188280827","0.04021366878370294"
"delay,inverseBlocking,centrality,creditHours","4","0.9999999598133592","0.399997529037234","0.5989929815373702","0.04617128420803922","0.04618414349925305"
"delay,inverseBlocking,centrality,timeComp1","4","5.916583868490383e-6","1.1833167736980766e-6","0.7358109481460066","0.037476012525411447","0.03748645007261993"
"delay,inverseBlocking,creditHours,free","4","0.9999596856860892","0.40013409097478336","0.5707991471516034","0.04776681182364035","0.047780115489633894"
"delay,inverseBlocking,creditHours,timeComp1","4","0.999956920075311","0.40150716836864986","0.6211013508133452","0.04488048028032959","0.04489298006619522"
"delay,inverseBlocking,free,timeComp1","4","0.00024827889727855235","4.965577945571047e-5","0.6993670371104206","0.03997737424784446","0.0399885084561784"
"delay,inverseDelay,centrality,creditHours","4","0.9999999998421486","0.39999765196263726","0.5675404991834003","0.04794780038862921","0.04796115446224523"
"delay,inverseDelay,centrality,free","4","0.0414397489175267","0.008309870714583521","0.5911460154892476","0.04662083896368932","0.04663382346163324"
"delay,inverseDelay,centrality,timeComp1","4","0.061532340579173464","0.012306468115834693","0.6479917192730116","0.04325859475025466","0.04327064282032541"
"delay,inverseDelay,centrality,timeComp2","4","0.7145688451847378","0.14291376903694758","0.6688619661841284","0.04195662055682207","0.04196830601048321"
"delay,inverseDelay,creditHours,timeComp1","4","0.9999541470812476","0.3999790881115553","0.6473065979281898","0.04330067185650077","0.04331273164558198"
"delay,inverseDelay,creditHours,timeComp2","4","0.9999603527246655","0.45217368669022334","0.5593979179927102","0.04839708893784661","0.04841056814405083"
"delay,inverseDelay,free,timeComp1","4","4.066796000921271e-22","8.133592004495836e-23","0.6761504647036516","0.041492309278552894","0.0415038654156043"
"delay,inverseDelay,free,timeComp2","4","0.0018243264970898162","0.00036486540292517464","0.5899583849751815","0.0466885014827549","0.0467015048255729"
"delay,inverseDelay,timeComp1,timeComp2","4","5.195085848849139e-6","1.0390171697698276e-6","0.6959720024229478","0.04020247188280827","0.040213668783702944"
"delay,centrality,creditHours,free","4","0.9999598687620457","0.40667670769026437","0.5691791482334749","0.04785687373937019","0.04787020248875532"
"delay,centrality,creditHours,timeComp1","4","0.9999590920525018","0.40618185240569","0.5710639842445088","0.04775207236590686","0.047765371926773534"
"delay,centrality,creditHours,timeComp2","4","0.9999617740492691","0.3999846662121731","0.5989929815373704","0.04617128420803922","0.04618414349925305"
"delay,centrality,free,timeComp1","4","0.190837934240602","0.03816758684813858","0.6619382816141981","0.042392981798693975","0.04240478878452344"
"delay,centrality,free,timeComp2","4","4.0577886185885996e-11","8.115577631285724e-12","0.6154209805673938","0.04521564820415915","0.045228241338564075"
"delay,centrality,timeComp1,timeComp2","4","4.496112706682829e-13","8.992225413365658e-14","0.7358109481460066","0.037476012525411447","0.03748645007261993"
"delay,creditHours,free,timeComp1","4","0.9999542509983388","0.42283617227060377","0.6514812004341572","0.04304364808572656","0.04305563629041124"
"delay,creditHours,free,timeComp2","4","0.9999603240705195","0.40013451442053805","0.5707991471516034","0.04776681182364035","0.047780115489633894"
"delay,creditHours,timeComp1,timeComp2","4","0.9999587690436958","0.3999816125331811","0.621101350813345","0.0448804802803296","0.04489298006619522"
