"combinations","n","pMax","pAvg","r2","rse1","rse2"
"creditHours,free","2","0.01101147222471849","0.0036709139181652617","0.5136990671603845","0.11027591539045424","0.11188586792852949"
"creditHours,timeComp1","2","3.854652241677803e-9","1.502979973057302e-9","0.724360130434319","0.08302313681462456","0.08423521752472715"
"creditHours,timeComp2","2","1.907703032798002e-6","7.277992474290133e-7","0.6504561949100041","0.09349296326344672","0.09485789624056344"
"free,timeComp1","2","0.9825456995496378","0.32752902390048505","0.4511235870470339","0.11715623438900544","0.11886663485349568"
"free,timeComp2","2","0.19711513106169637","0.06578178010179977","0.41450150842331346","0.1210015714230274","0.12276811116412903"
"timeComp1,timeComp2","2","0.6728887440356386","0.23693688183665432","0.45389717402998386","0.1168598520516969","0.11856592553785736"
"complexity,blocking,delay","3","0.999999493716723","0.7499993047827024","0.629787661056627","0.09762209613097844","0.099090179955953"
"complexity,blocking,inverseDelay","3","0.22778553963078732","0.09557880180152123","0.6506239765074611","0.09483512753540405","0.09626129970637778"
"complexity,blocking,centrality","3","0.930644471887659","0.23690505371920537","0.6298701229490895","0.09761122324767542","0.09907914356147021"
"complexity,blocking,creditHours","3","0.0016087143844435926","0.0004080908026337463","0.8051892036601194","0.0708156416621062","0.07188059828770298"
"complexity,blocking,free","3","0.7086318711256582","0.17745641644194657","0.6313020048414726","0.09742223123436776","0.09888730940351721"
"complexity,blocking,timeComp1","3","0.35542211871744744","0.08962726193608006","0.6388587215500388","0.09641869505879891","0.09786868161154676"
"complexity,blocking,timeComp2","3","0.9872717634879669","0.25650841144726383","0.6297904322186224","0.09762173076343056","0.09908980909384794"
"complexity,delay,inverseBlocking","3","0.9999992913646045","0.7499992454278416","0.6297876610566278","0.09762209613097836","0.0990901799559529"
"complexity,delay,inverseDelay","3","0.15445275330925357","0.03863247792769495","0.6506239765074611","0.09483512753540403","0.09626129970637778"
"complexity,delay,centrality","3","0.9306444718876611","0.24004072041311297","0.6298701229490896","0.09761122324767539","0.0990791435614702"
"complexity,delay,creditHours","3","2.3617320930648265e-5","6.02781101734197e-6","0.8051892036601195","0.07081564166210619","0.07188059828770298"
"complexity,delay,free","3","0.7086318711257114","0.17716636877332934","0.6313020048414727","0.09742223123436775","0.0988873094035172"
"complexity,delay,timeComp1","3","0.3554221187174369","0.08887932303630777","0.6388587215500388","0.09641869505879892","0.09786868161154676"
"complexity,delay,timeComp2","3","0.9872717634879349","0.24684051228213566","0.6297904322186223","0.09762173076343056","0.09908980909384796"
"complexity,inverseBlocking,inverseDelay","3","0.22778553963078732","0.09557880180152123","0.6506239765074611","0.09483512753540405","0.09626129970637778"
"complexity,inverseBlocking,centrality","3","0.930644471887659","0.23690505371920537","0.6298701229490895","0.09761122324767542","0.09907914356147021"
"complexity,inverseBlocking,creditHours","3","0.0016087143844435926","0.0004080908026337463","0.8051892036601194","0.0708156416621062","0.07188059828770298"
"complexity,inverseBlocking,free","3","0.7086318711256582","0.17745641644194657","0.6313020048414726","0.09742223123436776","0.09888730940351721"
"complexity,inverseBlocking,timeComp1","3","0.35542211871744744","0.08962726193608006","0.6388587215500388","0.09641869505879891","0.09786868161154676"
"complexity,inverseBlocking,timeComp2","3","0.9872717634879669","0.25650841144726383","0.6297904322186224","0.09762173076343056","0.09908980909384794"
"complexity,inverseDelay,centrality","3","0.2669722847998184","0.09289499733772943","0.5911670096613211","0.10258778443737926","0.10413054445730778"
"complexity,inverseDelay,free","3","0.6454436099977219","0.18083937763743796","0.49314217614789124","0.1142262084004273","0.1159439921357391"
"complexity,inverseDelay,timeComp1","3","0.3557028380033641","0.13193597168230364","0.5024686418016973","0.11317041620088564","0.11487232247082728"
"complexity,inverseDelay,timeComp2","3","0.21279831970806226","0.06976325615366309","0.5122545867266636","0.11205191440264488","0.11373700015281403"
"complexity,centrality,creditHours","3","0.07093642986328895","0.017734989916698498","0.8179361780143423","0.06845962431824126","0.06948915012345035"
"complexity,centrality,free","3","0.6343552344224899","0.24510211209141425","0.5617190491268458","0.1062182107497951","0.10781556671017412"
"complexity,centrality,timeComp1","3","0.8345821716873855","0.3870929241339984","0.5593683463253327","0.10650267844420522","0.10810431235432556"
"complexity,centrality,timeComp2","3","0.9231796509356505","0.4337942639548555","0.5589238094850778","0.10655638819109742","0.10815882981190808"
"complexity,creditHours,free","3","0.8224144485888235","0.2056044163462797","0.7032226239984771","0.0874053626680888","0.08871980278190168"
"complexity,creditHours,timeComp1","3","0.7295964449687946","0.20610719608966785","0.7253253894832217","0.08408759716322366","0.08535214326670698"
"complexity,creditHours,timeComp2","3","0.008022540064974458","0.002045613682628257","0.7536981278867478","0.07962630081866533","0.08082375599436242"
"complexity,free,timeComp1","3","0.9052223649318858","0.5487247339859606","0.45199892590620283","0.1187718137799955","0.12055795631927631"
"complexity,free,timeComp2","3","0.9155036147849271","0.3233345594747926","0.46132614765646807","0.11775670130638255","0.11952757813982313"
"complexity,timeComp1,timeComp2","3","0.5026380324116634","0.28698704499190064","0.4681766589105677","0.11700552803404543","0.11876510839491906"
"blocking,delay,inverseDelay","3","0.22778553963079617","0.09555963426888187","0.6506239765074611","0.09483512753540403","0.09626129970637778"
"blocking,delay,centrality","3","0.9306444718876589","0.23897574173517483","0.6298701229490895","0.0976112232476754","0.0990791435614702"
"blocking,delay,creditHours","3","0.0016087143844437555","0.0004023020768956188","0.8051892036601197","0.07081564166210615","0.07188059828770292"
"blocking,delay,free","3","0.7086318711256586","0.17744883117468907","0.6313020048414725","0.09742223123436777","0.09888730940351723"
"blocking,delay,timeComp1","3","0.35542211871745244","0.08963752307514435","0.6388587215500385","0.09641869505879894","0.09786868161154677"
"blocking,delay,timeComp2","3","0.9872717634880387","0.25648829644374693","0.6297904322186224","0.09762173076343056","0.09908980909384794"
"blocking,inverseDelay,centrality","3","0.5782863834925882","0.14925879942104056","0.63895785508801","0.09640546065031386","0.09785524817823228"
"blocking,inverseDelay,creditHours","3","0.032478140091300414","0.008179110514038362","0.7780346924177786","0.0755901547327966","0.0767269125764476"
"blocking,inverseDelay,free","3","0.7286667241111007","0.18236674154352847","0.6369614155418721","0.09667163779863569","0.09812542821505495"
"blocking,inverseDelay,timeComp1","3","0.33618681233799586","0.08455426860130218","0.6453248799300618","0.09555161812705316","0.09698856519725603"
"blocking,inverseDelay,timeComp2","3","0.4074791513714148","0.10617543327045795","0.6428833426461256","0.09587993651144476","0.0973218209772647"
"blocking,centrality,creditHours","3","0.19898841440981135","0.04997573688804855","0.8097065657475936","0.06998977313870396","0.07104230999184333"
"blocking,centrality,free","3","0.9638948687115753","0.4560437402274736","0.5501824301837148","0.10760709106295024","0.10922533361359292"
"blocking,centrality,timeComp1","3","0.2416972996702566","0.12986604484173508","0.5747187901439929","0.10463109760993043","0.10620458586800244"
"blocking,centrality,timeComp2","3","0.6320841108526445","0.2107036557207444","0.5860318646795508","0.10323005064364514","0.1047824693439966"
"blocking,creditHours,free","3","0.7961107193934116","0.19902768951932565","0.7486733457988078","0.08043442447367785","0.08164403256673203"
"blocking,creditHours,timeComp1","3","0.5232605733057298","0.14473128451850215","0.7511619604652915","0.08003520642248943","0.08123881089969416"
"blocking,creditHours,timeComp2","3","0.0006688731667282159","0.0001672341477842923","0.8121314450957586","0.06954240905298119","0.07058821824912329"
"blocking,free,timeComp1","3","0.3640246889384852","0.1125518858541243","0.5564396913204775","0.10685602691416296","0.10846297463328641"
