"name","complexity","completionRate","term","credits"
"Computer Science - 164.json",72.0,0.85,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.86,8.0,122.0
"Computer Science - 164.json",72.0,0.76,8.0,122.0
"Computer Science - 164.json",72.0,0.76,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.72,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.81,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.85,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.73,8.0,122.0
"Computer Science - 164.json",72.0,0.81,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.75,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.73,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.75,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.72,8.0,122.0
"Computer Science - 164.json",72.0,0.88,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.81,8.0,122.0
"Computer Science - 164.json",72.0,0.86,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.85,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.77,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.81,8.0,122.0
"Computer Science - 164.json",72.0,0.88,8.0,122.0
"Computer Science - 164.json",72.0,0.76,8.0,122.0
"Computer Science - 164.json",72.0,0.74,8.0,122.0
"Computer Science - 164.json",72.0,0.71,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.88,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.82,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.78,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.72,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.85,8.0,122.0
"Computer Science - 164.json",72.0,0.79,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.83,8.0,122.0
"Computer Science - 164.json",72.0,0.8,8.0,122.0
"Computer Science - 164.json",72.0,0.87,8.0,122.0
"Computer Science - 164.json",72.0,0.85,8.0,122.0
"Computer Science - 164.json",72.0,0.75,8.0,122.0
"Computer Science - 164.json",72.0,0.84,8.0,122.0
"Computer Science - 164.json",72.0,0.89,8.0,122.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.89,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.76,8.0,123.0
"Criminal Justice - 181.json",73.0,0.86,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.86,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.86,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.85,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.76,8.0,123.0
"Criminal Justice - 181.json",73.0,0.71,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.71,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.87,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.74,8.0,123.0
"Criminal Justice - 181.json",73.0,0.73,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.67,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.85,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.88,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.72,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.85,8.0,123.0
"Criminal Justice - 181.json",73.0,0.84,8.0,123.0
"Criminal Justice - 181.json",73.0,0.88,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.75,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.72,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.82,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.76,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.78,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.88,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.8,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.72,8.0,123.0
"Criminal Justice - 181.json",73.0,0.87,8.0,123.0
"Criminal Justice - 181.json",73.0,0.77,8.0,123.0
"Criminal Justice - 181.json",73.0,0.75,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.76,8.0,123.0
"Criminal Justice - 181.json",73.0,0.87,8.0,123.0
"Criminal Justice - 181.json",73.0,0.81,8.0,123.0
"Criminal Justice - 181.json",73.0,0.79,8.0,123.0
"Criminal Justice - 181.json",73.0,0.76,8.0,123.0
"Criminal Justice - 181.json",73.0,0.83,8.0,123.0
"EE16.0 - 41.json",430.0,0.42,12.0,190.0
"EE16.0 - 41.json",430.0,0.38,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.33,12.0,190.0
"EE16.0 - 41.json",430.0,0.28,12.0,190.0
"EE16.0 - 41.json",430.0,0.38,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.43,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.3,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.29,12.0,190.0
"EE16.0 - 41.json",430.0,0.25,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.38,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.25,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.4,12.0,190.0
"EE16.0 - 41.json",430.0,0.28,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.42,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.29,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.29,12.0,190.0
"EE16.0 - 41.json",430.0,0.4,12.0,190.0
"EE16.0 - 41.json",430.0,0.33,12.0,190.0
"EE16.0 - 41.json",430.0,0.3,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.25,12.0,190.0
"EE16.0 - 41.json",430.0,0.42,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.33,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.26,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.22,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.26,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.4,12.0,190.0
"EE16.0 - 41.json",430.0,0.34,12.0,190.0
"EE16.0 - 41.json",430.0,0.18,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.26,12.0,190.0
"EE16.0 - 41.json",430.0,0.27,12.0,190.0
"EE16.0 - 41.json",430.0,0.39,12.0,190.0
"EE16.0 - 41.json",430.0,0.41,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.4,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"EE16.0 - 41.json",430.0,0.3,12.0,190.0
"EE16.0 - 41.json",430.0,0.26,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.33,12.0,190.0
"EE16.0 - 41.json",430.0,0.31,12.0,190.0
"EE16.0 - 41.json",430.0,0.32,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.37,12.0,190.0
"EE16.0 - 41.json",430.0,0.36,12.0,190.0
"EE16.0 - 41.json",430.0,0.35,12.0,190.0
"ENGINEERING - 68.json",43.0,0.82,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.82,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.92,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.81,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.89,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.81,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.93,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.91,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.81,4.0,64.0
"ENGINEERING - 68.json",43.0,0.92,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.89,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.79,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.79,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.92,4.0,64.0
"ENGINEERING - 68.json",43.0,0.89,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.78,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.81,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.79,4.0,64.0
"ENGINEERING - 68.json",43.0,0.92,4.0,64.0
"ENGINEERING - 68.json",43.0,0.78,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.82,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.82,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.8,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.87,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.82,4.0,64.0
"ENGINEERING - 68.json",43.0,0.84,4.0,64.0
"ENGINEERING - 68.json",43.0,0.83,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.91,4.0,64.0
"ENGINEERING - 68.json",43.0,0.86,4.0,64.0
"ENGINEERING - 68.json",43.0,0.92,4.0,64.0
"ENGINEERING - 68.json",43.0,0.78,4.0,64.0
"ENGINEERING - 68.json",43.0,0.85,4.0,64.0
"ENGINEERING - 68.json",43.0,0.89,4.0,64.0
"ENGINEERING - 68.json",43.0,0.88,4.0,64.0
"ENGINEERING - 68.json",43.0,0.81,4.0,64.0
"ENGINEERING - 68.json",43.0,0.9,4.0,64.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.86,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.94,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.84,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.9,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.86,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.88,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.81,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.86,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.88,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.88,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.91,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.8,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.81,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.93,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.8,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.87,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.9,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.86,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.89,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.92,9.0,126.0
"Early Childhood Education - 189.json",155.0,0.85,9.0,126.0
