"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"c2b19ecf23445201b3701bd07b1ae501","C+",3.174705882,"M",25.0,23.0,26.0,28.0,3.76999855041504
"4344227285f50cbf1a61694cda3bb3ee","D+",2.593571429,"F",23.0,25.0,24.0,20.0,2.9159984588623
"9f709ce59483df539439790ebca75403","WP",3.33,"F",27.0,25.0,27.0,25.0,4.32429885864258
"a1179df4188bbb252402d6a3ecf67f5c","WP",2.33,"M",28.0,30.0,30.0,29.0,3.65999984741211
"5a7a863255f0556748c31c979dea8b3b","A-",3.756,"F",28.0,30.0,22.0,28.0,3.94999885559082
"94107ab6b98406b6ffa4540be4e3276d","W",2.746153846,"M",24.0,22.0,23.0,24.0,3.87799835205078
"cced747b48fde8cbbafda4fc7f5a64e5","WP",2.287142857,"M",20.0,21.0,19.0,20.0,2.84999847412109
"fe34f4bb3adf1aff9d4573df119ddf99","D+",2.43,"M",16.0,14.0,17.0,18.0,2.60999870300293
"b2f7aa23c1334af52f26eec656d43673","C",3.333529412,"F",19.0,18.0,25.0,18.0,3.95099830627441
"bc2b34d413ab60226635718b78d16c14","B",3.429285714,"M",21.0,22.0,21.0,22.0,3.57999992370605
"ab763a436617430bd11fc652c90b9cf6","D-",2.285714286,"F",22.0,22.0,21.0,23.0,3.2599983215332
"fc7f7b5eb8bbcc9e168e0084713d3a28","W",0.904285714,"F",25.0,23.0,24.0,27.0,3.48999977111816
"c44b57b94fbaafa045e650c478b47c49","W",0.238571429,"M",23.0,20.0,24.0,23.0,3.86999893188477
"4b9066abc14af45fb9614a183fbc6b84","B-",2.85375,"M",27.0,24.0,26.0,29.0,3.0
"2af4773936610d758bc482b383651c06","WP",4.070714286,"F",30.0,29.0,30.0,28.0,3.91999816894531
"81e567f085c48cc90527f4ec7820bf67","A",3.8125,"F",26.0,23.0,30.0,23.0,3.78299903869629
"1f3220fcfb50d8f5bc4a514c09d44414","B",3.461538462,"M",27.0,23.0,27.0,32.0,3.59999847412109
"1ec88dd9eb4480b0c91c8ccb5b02cf1a","A",4.0,"M",25.0,25.0,29.0,21.0,4.0
"1ec88dd9eb4480b0c91c8ccb5b02cf1a","A",4.0,"M",25.0,25.0,29.0,21.0,4.0
"d1de02d213f3b047622863dc79b62e93","C",2.355714286,"M",21.0,19.0,25.0,21.0,3.39999961853027
"353030836d04657d3152c384be83c8dc","D",3.194705882,"F",20.0,19.0,22.0,20.0,4.0
"2eabf497e9999c4510df60438e382410","B+",3.047142857,"M",21.0,16.0,26.0,23.0,2.7289981842041
"254d0a1ed2abda77045d622c9be24e1a","C",2.635454545,"F",20.0,15.0,24.0,20.0,3.08999824523926
"03f4d090a1c0fbbde2210c41f1d10e60","C+",3.022142857,"M",25.0,22.0,27.0,25.0,3.15519905090332
"10e314c0786df51c567a8a1d242a4074","WP",2.0,"M",21.0,19.0,22.0,22.0,2.67999839782715
"197d97aa7fedf6a6c5fe75ef2d53da19","WP",0.0,"M",22.0,24.0,22.0,21.0,3.70999908447266
"0b6a89f0820ac4ccbb1e422db9ac321b","C",2.722222222,"M",29.0,26.0,31.0,28.0,4.06099700927734
"e4d2278b81e0cb8cf3b387aa3df91500","C",3.2,"M",25.0,24.0,25.0,26.0,3.80999946594238
"e26051dadfced4a52f274ab2e1b1f441","A",4.0,"M",16.0,16.0,17.0,16.0,3.45999908447266
"e911706d37d99415a8418f0362f4e3d5","B",3.0,"M",28.0,28.0,27.0,24.0,3.65799903869629
"712575668b9bfc1825649724d79a4968","A+",4.33,"F",20.0,21.0,17.0,19.0,3.75799942016602
"97e36f53ad8c9eb58c08abfe98104a9f","A",3.29125,"M",23.0,21.0,25.0,26.0,3.60999870300293
"faf9c124c5fa87a9d5ad9e18ce2eebb3","A-",3.67,"M",23.0,20.0,26.0,21.0,3.08999824523926
"9b22b930048406d81a3e9ce01065c2ef","C",2.5,"F",23.0,23.0,21.0,26.0,3.48999977111816
"b5c5cc1c01a08f0798e8a0bbe10ebf52","C+",2.665,"F",28.0,32.0,27.0,24.0,3.4069995880127
"981d7b9616b0de854e4151c9d01892f2","A",3.858571429,"M",20.0,22.0,23.0,21.0,3.61999893188477
"45a743918e61e19eb5259341729cd280","C",2.0,"F",19.0,19.0,16.0,22.0,3.21999931335449
"39ce8807282d221dbf6750582cb1cc39","A-",3.67,"M",28.0,26.0,31.0,30.0,4.13459777832031
"6316601556a4bd1635918b97e2c3a5c8","A",3.335,"M",19.0,21.0,17.0,20.0,2.86999893188477
"189159a7c6e1657fabc720e0f7c542d2","B",2.5,"F",25.0,26.0,28.0,26.0,3.32099914550781
"7cb3ec74332b3d08c6256ff73ec37509","A",4.0,"M",26.0,23.0,28.0,27.0,3.23999977111816
"fd65412b1d32c84352974b789c7c53b6","D+",1.33,"M",23.0,22.0,25.0,20.0,3.34999847412109
"aa9ef79d7803c2b683f529d50cc7cb5c","A-",3.382857143,"M",26.0,26.0,17.0,29.0,2.59999847412109
"11235c930368e1377aa09d37a8f1aa26","C+",2.33,"M",22.0,21.0,17.0,23.0,3.53999900817871
"14119b6026fe40f434500cf021499d9a","A",4.0,"M",24.0,23.0,24.0,25.0,3.56999969482422
"844c2e6d9fa592424d1b85e036575e19","WP",0.0,"M",25.0,22.0,23.0,23.0,3.09999847412109
"ebeddb54e915489b99b5e5249969a711","D",1.0,"M",22.0,18.0,26.0,23.0,2.72999954223633
"f1cef2f7157382109d1251b0c09fc7fa","B",3.0,"F",31.0,31.0,29.0,31.0,3.83999824523926
"57b076ea28c3bb5d4fa4a38348b6ca82","D+",1.33,"M",20.0,18.0,21.0,21.0,4.17499923706055
"1530577c470382fcdf142188ff842ed9","D+",1.33,"M",24.0,21.0,24.0,30.0,2.91999816894531
"40428cf310458a0d9056e566b82df389","B",3.428571429,"M",28.0,29.0,27.0,29.0,3.83999824523926
"268adeee5ca3496ae14a05454dd2ceba","B",3.0,"M",24.0,23.0,25.0,24.0,3.09999847412109
"8ad0d9b67e3c0f43b37d4d6384851c49","A",4.0,"M",17.0,15.0,17.0,21.0,3.20999908447266
"94107ab6b98406b6ffa4540be4e3276d","C",2.0,"M",24.0,22.0,23.0,24.0,3.87799835205078
"a54f2ab3f58b8c6022a667aab9e4f26b","D",2.763571429,"M",22.0,20.0,22.0,27.0,3.53999900817871
"8ea43ca70003235e2e895a20f8cc8fa1","A",3.886666667,"M",23.0,22.0,19.0,20.0,3.28999900817871
"8ea43ca70003235e2e895a20f8cc8fa1","A",4.0,"M",23.0,22.0,19.0,20.0,3.28999900817871
"7f9534e8ba7dfae943f6e7c0fe069133","D",3.142857143,"M",21.0,21.0,26.0,15.0,2.85999870300293
"8bf9e6391f1a037ad829fcd0c8f237b5","C",2.421578947,"M",25.0,28.0,26.0,20.0,3.5099983215332
"9f0e82e1f38ea5840993c62fdaa3835f","C",2.0,"M",20.0,17.0,18.0,24.0,3.52999877929688
"273e748bfdc28f8a77e00138761c4585","A",3.8,"M",30.0,35.0,25.0,29.0,3.6299991607666
"774b8c15b1db8d25d1a7b6a2360e9bb9","A",3.563125,"M",24.0,24.0,20.0,23.0,3.4159984588623
"38a8d7e1d7970bf20abe279554388949","B",3.0,"F",29.0,33.0,26.0,27.0,3.73999977111816
"11c838f945f15c922741e8b6e3d963d4","D",2.642857143,"M",19.0,18.0,19.0,20.0,3.23899841308594
"fd65412b1d32c84352974b789c7c53b6","C+",2.332307692,"M",23.0,22.0,25.0,20.0,3.34999847412109
"543785bba7db5281020da8f524b8994b","D+",2.388333333,"F",18.0,17.0,18.0,21.0,3.59199905395508
"cbce063d9d77e3f38b27b86e8932b9e9","WP",3.58375,"F",28.0,28.0,26.0,25.0,4.0
"183d891a1b08ac9cf049c005c62b9d5c","WP",2.476428571,"F",26.0,28.0,25.0,26.0,3.72199821472168
"337d8f4727dd9d764d894a7af6c6646e","F",1.384615385,"M",27.0,21.0,30.0,27.0,3.22999954223633
"6c33868ee5fe62ff40fd7b45e5b389ec","B",3.0,"M",21.0,22.0,22.0,22.0,2.83999824523926
"844c2e6d9fa592424d1b85e036575e19","WP",4.0,"M",25.0,22.0,23.0,23.0,3.09999847412109
"fe7b81370d500b6b25fd5a4820bea34c","C+",2.486153846,"M",24.0,22.0,25.0,23.0,2.72999954223633
"1814aa10db04b72965b159f535a214b8","D",1.610833333,"M",23.0,21.0,24.0,24.0,2.97999954223633
"3dd878f5c675cdb4d4c6ff1c9fc7cf8b","C",2.570714286,"M",21.0,18.0,27.0,24.0,3.19999885559082
"4f8800a5730a0eff47053dd7abb32579","D",1.587058824,"M",23.0,21.0,23.0,22.0,2.26849937438965
"df74811fd5f0875f94874d954255d339","D",2.402,"M",18.0,14.0,17.0,21.0,2.80999946594238
"4fb644552578031ca0748f2641aae3b7","A",3.451176471,"M",23.0,22.0,29.0,21.0,3.93299865722656
"175ae0edafc65f24fd77e94280890403","B+",3.633,"M",30.0,29.0,32.0,26.0,3.72999954223633
"175ae0edafc65f24fd77e94280890403","B+",3.633,"M",30.0,29.0,32.0,26.0,3.72999954223633
"17e102dd8df64f5b77ea2e958f9100f0","A",3.571428571,"M",21.0,18.0,25.0,22.0,3.1299991607666
"6bb711d4d857d723ec074b72ef6bd56f","C",2.264666667,"F",25.0,26.0,27.0,25.0,3.84299850463867
"52d0641a658a337c27417e4a4291423d","A",3.813333333,"M",26.0,24.0,29.0,27.0,3.92999839782715
"fb40427cc4539815835a71c255ea7259","B-",3.16875,"M",22.0,23.0,23.0,20.0,3.74359893798828
"542367a470baf2f6b244c670fa4d97c6","D",2.302,"M",27.0,30.0,25.0,29.0,3.63999938964844
"d23fbb8faad6bc8e3ef2e46432e7c791","A",4.058235294,"F",27.0,27.0,29.0,25.0,3.89999961853027
"c64f1c980f7489340f269f098fa19dc7","WP",2.0,"F",23.0,21.0,26.0,23.0,2.73299980163574
"1c4462c00634f2e8978386dccbe794a7","D",2.438125,"M",26.0,26.0,28.0,22.0,3.45999908447266
"d945d435de220372f175e5be41cd2985","A",4.099,"F",30.0,28.0,32.0,30.0,3.93999862670898
"d945d435de220372f175e5be41cd2985","A",4.099,"F",30.0,28.0,32.0,30.0,3.93999862670898
"57b076ea28c3bb5d4fa4a38348b6ca82","C",2.768461538,"M",20.0,18.0,21.0,21.0,4.17499923706055
"e9b422634e655f6bf4398abbe8baeecf","B",3.267333333,"M",21.0,16.0,23.0,25.0,3.54999923706055
"d6118ea6994f216acd3568f31fbdd227","WP",2.667142857,"M",26.0,26.0,24.0,26.0,2.92999839782715
"5a35b3519accb1e123651427586ec911","D",2.144285714,"F",20.0,18.0,21.0,21.0,3.70999908447266
"2207e1761c8f2644b02bc61d99d580e3","WP",3.383076923,"M",19.0,19.0,23.0,22.0,3.84999847412109
"daf607d1ec97274ed9f4a142571412bb","A",3.6675,"M",26.0,28.0,25.0,27.0,2.72999954223633
"d33b2e40bfc2460e79cbdc0a97fbdc45","B+",3.053333333,"M",23.0,25.0,24.0,20.0,3.88899993896484
"381177fbe8b3b84701a7133e8683de64","WP",0.0,"M",26.0,31.0,24.0,22.0,3.67899894714355
"08ed6dc134224c39de77e597282ac455","B",2.765294118,"M",21.0,20.0,25.0,20.0,3.63299942016602
"e238c18872cbffe612950c9f1611f6b0","C+",2.894375,"F",26.0,30.0,25.0,25.0,3.85099983215332
"eecaad57ef6d2b2a501de7935de4867c","A",3.215,"M",23.0,23.0,26.0,20.0,3.2599983215332
"47b06ad20670a086491a0173b13e0e08","C",2.117647059,"M",16.0,13.0,20.0,18.0,3.48999977111816
"3097106e581509f320f23a44cad9614d","WP",3.11,"F",21.0,20.0,20.0,20.0,3.46799850463867
"1530577c470382fcdf142188ff842ed9","WP",1.9175,"M",24.0,21.0,24.0,30.0,2.91999816894531
"67b8bcac31e8444e333f7f53419e6af8","A+",4.176,"M",27.0,29.0,28.0,27.0,4.0
"41d51653c3e3461460c281c60b7eccdc","D",1.699,"M",22.0,22.0,22.0,22.0,3.59599876403809
"778f25459bd9f6f19d63280a7a6346f4","B",3.459230769,"F",26.0,24.0,23.0,26.0,4.05999755859375
"2934c9117df742db0f37e3f64f0a1d90","C+",3.017647059,"M",24.0,20.0,26.0,27.0,3.0409984588623
"ce77efce7b34b0c89788b862ec4727fd","C",2.643571429,"M",27.0,26.0,28.0,24.0,2.73999977111816
"975fcae7d4a84f967079bd73bf9a1003","WF",0.0,"M",25.0,23.0,22.0,25.0,3.5
"eb958ab742300ca0059652e5707d09bd","B",2.25,"M",22.0,18.0,26.0,24.0,2.5099983215332
"6f2f20d3ddf8361bb2618a3dd9afe253","C",1.4,"M",30.0,31.0,31.0,25.0,3.86399841308594
"7fddc9122f52b53f3eed3da77f43d9c0","C+",3.636363636,"M",24.0,28.0,24.0,20.0,3.29599952697754
"a8b2b4202d94c7e32b7ea45c370ae0e0","WP",3.144285714,"M",23.0,25.0,23.0,24.0,3.56999969482422
"9f14bc2f6d4bdd728b9c95264ee05264","B-",2.822307692,"F",18.0,21.0,19.0,16.0,3.39999961853027
"f5cdbace3ad93f4d16d82dab9e1091e9","WP",0.0,"F",28.0,27.0,28.0,27.0,4.03999710083008
"62d17078e9262804d3cb33f08c9953a8","D",1.692307692,"M",26.0,26.0,27.0,27.0,3.80399894714355
"7acd7d051797a243680e60d6229ce13e","B",3.214285714,"M",21.0,22.0,24.0,22.0,3.57999992370605
"fef37344a2c80102e9ba52c855e9f6cd","C",2.356428571,"M",23.0,22.0,24.0,23.0,3.68999862670898
"56be477e97a4423c9ca110590f2c2a81","D",1.6,"F",24.0,25.0,27.0,20.0,3.23699951171875
"e13fe46e555f6531ce0441a663e30fbd","C+",3.486153846,"M",21.0,22.0,25.0,20.0,2.48999977111816
"6ce46fa24c907019fe7e487d738fd3b7","B",2.764705882,"M",31.0,29.0,27.0,36.0,2.59999847412109
"6fcae818e084f0cdfd91ea4692cc39b1","A",3.867333333,"M",26.0,28.0,27.0,26.0,3.30699920654297
"51a277fe051170af1d8cb5918fa08b44","B",3.184444444,"M",26.0,25.0,29.0,25.0,3.59999847412109
"383f09b6e3f74ab923a8dba2e3ea1f30","C",3.077692308,"M",25.0,25.0,26.0,25.0,3.51999855041504
"5609782c79357998c7b74ef8f13932a4","A-",3.811428571,"M",32.0,33.0,30.0,30.0,3.92499923706055
"5609782c79357998c7b74ef8f13932a4","A-",3.811428571,"M",32.0,33.0,30.0,30.0,3.92499923706055
"3147d72bb4403fc0dc9822a5119c5496","B",3.0,"M",27.0,27.0,32.0,24.0,2.79999923706055
"3147d72bb4403fc0dc9822a5119c5496","B",0.0,"M",27.0,27.0,32.0,24.0,2.79999923706055
"3147d72bb4403fc0dc9822a5119c5496","B",3.0,"M",27.0,27.0,32.0,24.0,2.79999923706055
"918440a37227de2b3aef1f66629056f0","A+",4.020625,"F",24.0,23.0,26.0,25.0,3.70799827575684
"ab161e18e7405de8e9da53c102769d3d","B",3.293529412,"F",28.0,28.0,29.0,28.0,3.85999870300293
"9f132332f6d9b45d459bcc8bc89f7e22","C",3.250833333,"M",25.0,21.0,25.0,27.0,3.48699951171875
"f3ce21f78f72acaa202d0799fd956f64","WP",2.665,"M",25.0,28.0,22.0,24.0,3.23999977111816
"25864edb04cd44ce8d057e2fba8f216f","D",2.077692308,"M",25.0,27.0,24.0,25.0,2.96999931335449
"507f7e69162486dc098ec22a7be6bd84","WP",2.905,"M",22.0,23.0,23.0,23.0,3.01999855041504
"1723db16af5a252880dfe28a3286494a","WP",2.0,"M",23.0,21.0,20.0,23.0,3.32699966430664
"ee331bc67698492e17d3c2c6a45f436c","F",0.399,"M",22.0,19.0,24.0,21.0,3.3539981842041
"34ce72d01d0cbe8ad102e20c307ffe19","B+",3.531333333,"F",24.0,26.0,27.0,25.0,3.79199981689453
"72d7eb9ddf2dbc30678f12ffa90503f4","A",3.998125,"F",18.0,17.0,21.0,13.0,3.80499839782715
"7bb298389a29b0cb5fd4b676d9ce72d3","B",3.5,"M",28.0,26.0,29.0,27.0,3.61999893188477
"7bb298389a29b0cb5fd4b676d9ce72d3","B",3.5,"M",28.0,26.0,29.0,27.0,3.61999893188477
"3e958d72b3e2a63992924d065eb1155e","C+",2.569285714,"F",21.0,22.0,22.0,21.0,3.6614990234375
"50a39c9eb99ebbb0ac98aeb6fdc44639","A",3.796153846,"M",18.0,14.0,19.0,23.0,2.6569995880127
"1eb9ff13856e352f69eac891f62bd0f1","D",2.8125,"M",25.0,24.0,23.0,20.0,3.39499855041504
"f6aac27bf6cb595436721cf5508f02e6","A-",3.481111111,"M",30.0,34.0,27.0,26.0,3.14199829101563
"b09831e9bdc6f03e05f93982758a8731","B+",3.395625,"M",25.0,23.0,27.0,25.0,4.39999771118164
"513c97078900dc008e30830ce0e3ff7c","B",3.572142857,"M",22.0,23.0,19.0,21.0,2.55999946594238
"3ce0435be20ec4f28fb6be18f3669742","B",2.751666667,"M",26.0,26.0,25.0,24.0,3.58999824523926
"2e922c582ef73b5c381cdf1dd29e0763","D",2.89,"M",25.0,27.0,29.0,21.0,3.30569839477539
"d2c23a3862b169c2c93a2459e9740ed7","A",3.945,"F",29.0,28.0,33.0,27.0,3.95999908447266
"9f709ce59483df539439790ebca75403","C",2.611666667,"F",27.0,25.0,27.0,25.0,4.32429885864258
"a1179df4188bbb252402d6a3ecf67f5c","D",2.182727273,"M",28.0,30.0,30.0,29.0,3.65999984741211
"2fd1c7af59937165362a54e02f54bfcf","C",3.280769231,"F",24.0,26.0,24.0,24.0,4.06999969482422
"8d7af3fc47c5f61591933f4315f0d4f1","A",3.714285714,"M",18.0,17.0,23.0,22.0,3.72999954223633
"55d0f429ca4fcad710dbe0a810109429","D+",1.721666667,"M",22.0,22.0,21.0,21.0,3.39999961853027
"1686292d2f60e5dfc86caa9e10c7f322","C",2.084166667,"M",21.0,23.0,22.0,22.0,2.69999885559082
"0a2bd27beb5d855f480edec4af58a721","D+",1.33,"M",24.0,21.0,20.0,26.0,2.46999931335449
"2c5d97c7919f683258bf1fc83b4cf1c5","C",2.823529412,"F",21.0,21.0,24.0,21.0,3.88599967956543
"2b2bd31071dceab34e552407c04f6e6e","F",2.331764706,"F",24.0,20.0,24.0,25.0,3.1349983215332
"eedfff7776d0d82fd9f68ced4b7ce1e3","B",3.0275,"M",30.0,29.0,30.0,27.0,3.43899917602539
"830c37e12e5004124b5d973648548ad9","C",2.938125,"F",22.0,24.0,21.0,21.0,3.94999885559082
"cb37809c07aa8579fe5a8b1b2188d74d","C",3.136470588,"M",27.0,24.0,28.0,28.0,3.36799812316895
"56b916614a1349dc5b271127218e49b8","A",3.625625,"F",29.0,26.0,26.0,26.0,3.9518985748291
"183d891a1b08ac9cf049c005c62b9d5c","C",2.980555556,"F",26.0,28.0,25.0,26.0,3.72199821472168
"5fd77131b7c7718b08156f6cb06e66f3","WP",3.165,"M",19.0,20.0,23.0,19.0,2.82999992370605
"d241ae6c36d35f758d3808eea4b71d46","B",1.999411765,"F",23.0,22.0,27.0,21.0,3.47999954223633
"e35983287f0ab980ab147b1fa6cf089a","C",2.88,"M",23.0,21.0,25.0,23.0,3.375
"8203d3ad8ecb5efbb0492c2932c6e320","A",3.626875,"M",26.0,25.0,26.0,26.0,4.0
"4f8800a5730a0eff47053dd7abb32579","D+",1.177692308,"M",23.0,21.0,23.0,22.0,2.26849937438965
"df74811fd5f0875f94874d954255d339","C",2.9375,"M",18.0,14.0,17.0,21.0,2.80999946594238
"5bd607e51fc42257feab13241f147c47","B+",2.859473684,"M",25.0,22.0,26.0,26.0,3.34999847412109
"5bd607e51fc42257feab13241f147c47","B+",2.859473684,"M",25.0,22.0,26.0,26.0,3.34999847412109
"a54f2ab3f58b8c6022a667aab9e4f26b","WP",0.0,"M",22.0,20.0,22.0,27.0,3.53999900817871
"e82dfa7515ca084986e643c203794b0e","WP",3.129230769,"M",25.0,26.0,27.0,25.0,4.0
"9ee115024624f3a38100f7845177bc61","D",1.819090909,"M",23.0,19.0,25.0,23.0,3.03999900817871
"bef97bcda55d368690e53bc83a469806","D",1.667142857,"F",20.0,20.0,21.0,18.0,3.40379905700684
"52a5896f75eb4194d694d66182def663","WP",2.776666667,"M",28.0,26.0,29.0,28.0,3.26299858093262
"6f1a920e7ca54286eb1000e5d29be4ca","A",3.439375,"M",24.0,23.0,24.0,24.0,3.54999923706055
"fe34f4bb3adf1aff9d4573df119ddf99","D",1.999375,"M",16.0,14.0,17.0,18.0,2.60999870300293
"3f1b997a57deb4b8f6bbd6d8f8c3066c","D+",2.486153846,"M",27.0,29.0,29.0,26.0,2.60299873352051
"ab763a436617430bd11fc652c90b9cf6","W",2.33125,"F",22.0,22.0,21.0,23.0,3.2599983215332
"d1e183a05cbe5c6e868abe4af89c2b10","A",3.6,"M",30.0,32.0,32.0,28.0,3.47299957275391
"d1e183a05cbe5c6e868abe4af89c2b10","A",3.6,"M",30.0,32.0,32.0,28.0,3.47299957275391
"891a5767d365cae29ac2f7a3015c77e1","C-",2.17,"M",26.0,24.0,24.0,30.0,3.38779830932617
"891a5767d365cae29ac2f7a3015c77e1","C-",3.67,"M",26.0,24.0,24.0,30.0,3.38779830932617
"891a5767d365cae29ac2f7a3015c77e1","C-",2.17,"M",26.0,24.0,24.0,30.0,3.38779830932617
"3097106e581509f320f23a44cad9614d","C-",2.699090909,"F",21.0,20.0,20.0,20.0,3.46799850463867
"1530577c470382fcdf142188ff842ed9","D",2.077692308,"M",24.0,21.0,24.0,30.0,2.91999816894531
"427dc7109efde04e8563d57bf5448378","C",2.962222222,"F",26.0,27.0,24.0,23.0,3.75
"c64f1c980f7489340f269f098fa19dc7","C-",2.76,"F",23.0,21.0,26.0,23.0,2.73299980163574
"41d51653c3e3461460c281c60b7eccdc","D",0.7,"M",22.0,22.0,22.0,22.0,3.59599876403809
"5f3f7d5283685e22641c26fdba3601b7","D",2.332307692,"F",24.0,28.0,21.0,22.0,3.35999870300293
"a27763430f36b00b289e706821889ab1","B-",2.67,"M",24.0,24.0,21.0,25.0,2.90999984741211
"b5591afc6d60d0b6f975d003fec05149","C-",2.408888889,"M",21.0,16.0,24.0,23.0,3.19999885559082
"d6118ea6994f216acd3568f31fbdd227","D+",2.554666667,"M",26.0,26.0,24.0,26.0,2.92999839782715
"93a1c83ad504f52d612abf4647709370","WP",3.516666667,"M",20.0,21.0,22.0,20.0,3.03999900817871
"2af310bb6d506e9e4503f5cc3b4ff084","B",3.153846154,"M",22.0,23.0,24.0,19.0,2.6299991607666
"f5ab00de1638f25fcbd4267bcecd7776","B-",0.0,"M",24.0,21.0,26.0,25.0,2.75
"f5ab00de1638f25fcbd4267bcecd7776","B-",2.67,"M",24.0,21.0,26.0,25.0,2.75
"f5ab00de1638f25fcbd4267bcecd7776","B-",2.67,"M",24.0,21.0,26.0,25.0,2.75
"e1317a8b533b62aa3b913248e34b74df","B",3.143571429,"M",28.0,27.0,26.0,30.0,3.47999954223633
"81534d3466f2f01d30a6e0f50bab90e8","WP",2.717142857,"F",17.0,17.0,17.0,19.0,3.52999877929688
"542367a470baf2f6b244c670fa4d97c6","WP",0.0,"M",27.0,30.0,25.0,29.0,3.63999938964844
"a3b956c3d31104e571df961f1d8853cf","A-",3.487272727,"F",31.0,32.0,32.0,31.0,4.0
"a3b956c3d31104e571df961f1d8853cf","A-",3.487272727,"F",31.0,32.0,32.0,31.0,4.0
"11c838f945f15c922741e8b6e3d963d4","A",3.923846154,"M",19.0,18.0,19.0,20.0,3.23899841308594
"e7b68b74e326161d869ffb6e16a07e28","A-",3.524285714,"M",32.0,34.0,29.0,29.0,3.95599937438965
"e7b68b74e326161d869ffb6e16a07e28","A-",3.524285714,"M",32.0,34.0,29.0,29.0,3.95599937438965
"e7b68b74e326161d869ffb6e16a07e28","A-",0.0,"M",32.0,34.0,29.0,29.0,3.95599937438965
"fbb5c24e3d311d530d8af7dd21180c46","F",0.857142857,"M",27.0,29.0,28.0,25.0,3.9159984588623
"fbb5c24e3d311d530d8af7dd21180c46","F",0.857142857,"M",27.0,29.0,28.0,25.0,3.9159984588623
"9dfcd416b3b7c3eec5e2ea37f6bf9f3d","WP",2.91,"F",23.0,20.0,20.0,22.0,2.65999984741211
"87cc65db2fd5ba140bde48ef2ec1593c","WP",2.83,"M",22.0,22.0,21.0,27.0,3.54199981689453
"1583c1699570f13dc0feaa64987f1b05","C",2.697272727,"M",28.0,28.0,30.0,25.0,4.0
"1583c1699570f13dc0feaa64987f1b05","C",2.697272727,"M",28.0,28.0,30.0,25.0,4.0
"2d06f74ae41b85e287dec6a4620212fe","B-",2.97,"F",27.0,29.0,25.0,24.0,3.95799827575684
"2d06f74ae41b85e287dec6a4620212fe","B-",2.97,"F",27.0,29.0,25.0,24.0,3.95799827575684
"8f7886ec080b269b811721991e81c7eb","B",3.152307692,"M",18.0,15.0,22.0,21.0,3.5
"20a500d415f347387348552214604e3a","B+",3.308571429,"F",16.0,10.0,20.0,21.0,3.74299812316895
"be2b2eae791ac354cce18358d1288514","B",3.616153846,"M",25.0,21.0,24.0,24.0,3.19999885559082
"0381a86f465d7f2c8ab6d41be328f510","B",2.975333333,"F",17.0,15.0,20.0,17.0,3.13999938964844
"76f9f28309216a2016ed0150d10a3b49","D",1.287142857,"M",21.0,20.0,27.0,21.0,3.61999893188477
"9ab320cbcbc1bae1b8d0afebfa39c54d","A-",3.382857143,"M",27.0,32.0,25.0,27.0,4.0
"9ab320cbcbc1bae1b8d0afebfa39c54d","A-",3.382857143,"M",27.0,32.0,25.0,27.0,4.0
"22d7fb471cfe80b3c45c77de2c6d6642","D+",2.918333333,"M",17.0,16.0,18.0,19.0,3.09999847412109
"394f69b69d410a41bb58bb7894c1bc64","B",2.666666667,"M",17.0,14.0,21.0,21.0,2.91999816894531
"16c91961f1cf2cf3162b722937efc4dc","C+",3.555555556,"M",29.0,32.0,26.0,29.0,3.44999885559082
"975fcae7d4a84f967079bd73bf9a1003","C",2.287142857,"M",25.0,23.0,22.0,25.0,3.5
"7fddc9122f52b53f3eed3da77f43d9c0","A",3.077647059,"M",24.0,28.0,24.0,20.0,3.29599952697754
"fa48713d9d41f0037e1f6f7b1b59a1e9","A",3.947894737,"F",30.0,31.0,29.0,27.0,3.84999847412109
"22577a1dbea0bf05ad9e87677f69eb22","A-",3.095714286,"M",31.0,31.0,30.0,28.0,3.95999908447266
"22577a1dbea0bf05ad9e87677f69eb22","A-",3.095714286,"M",31.0,31.0,30.0,28.0,3.95999908447266
"273c33220d0c1a8336a295bbb9afebb3","D+",2.131,"M",18.0,16.0,19.0,20.0,3.01999855041504
"a8b2b4202d94c7e32b7ea45c370ae0e0","C+",2.808571429,"M",23.0,25.0,23.0,24.0,3.56999969482422
"56be477e97a4423c9ca110590f2c2a81","C",2.500714286,"F",24.0,25.0,27.0,20.0,3.23699951171875
"5a35b3519accb1e123651427586ec911","C",2.0,"F",20.0,18.0,21.0,21.0,3.70999908447266
"2b2bd31071dceab34e552407c04f6e6e","D",2.070714286,"F",24.0,20.0,24.0,25.0,3.1349983215332
"c913e897cb1395899df7a78cc0931bc8","B",3.554666667,"M",32.0,32.0,28.0,33.0,3.80659866333008
"aae0febb39249bae08a3eaf155b516d3","F",1.306153846,"M",21.0,18.0,27.0,19.0,3.25
"ba84c93074c361f8f4b7df04f6a32fd1","B-",3.243636364,"M",29.0,35.0,27.0,26.0,3.35999870300293
"f3ce21f78f72acaa202d0799fd956f64","B",2.475714286,"M",25.0,28.0,22.0,24.0,3.23999977111816
"25864edb04cd44ce8d057e2fba8f216f","C",3.125,"M",25.0,27.0,24.0,25.0,2.96999931335449
"75a8849d3f93ee7f4e1f48d44e39bd7a","D",1.6125,"M",27.0,25.0,23.0,28.0,3.59999847412109
