"COUSE","TERM1","TERM2","TERM3","TERM4","TERM5","TERM6","TERM7","TERM8","TERM9","TERM10","TERM11","TERM12"
"ELEC",0.0,0.0,0.0,0.0,1.32,29.19,77.66,95.19,99.07,99.83,99.96,99.99
"BUS319",0.0,0.0,0.0,0.0,0.0,11.03,64.51,91.83,98.27,99.65,99.94,99.98
"BUS356",0.0,0.0,0.0,0.0,0.0,3.47,51.08,87.57,97.45,99.5,99.92,99.99
"BUS467",0.0,0.0,0.0,0.0,0.0,0.61,36.65,81.53,96.04,99.21,99.82,99.97
"MGT321",0.0,0.0,0.0,0.0,0.0,0.0,22.31,72.97,93.94,98.79,99.76,99.94
"MIS375",0.0,0.0,0.0,0.0,0.0,0.0,11.52,61.69,90.33,97.87,99.54,99.91
"ACC325",0.0,0.0,0.0,0.0,0.0,0.0,4.53,48.74,85.36,96.66,99.26,99.82
"BUS226",0.0,0.0,0.0,0.0,0.0,0.0,1.4,37.97,81.08,95.91,99.13,99.84
"BUS326",0.0,0.0,0.0,0.0,0.0,0.0,0.14,23.44,72.28,93.61,98.69,99.74
"COMM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,61.92,90.61,98.05,99.59
"ELEC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,51.32,86.43,97.18,99.42
"BUS435",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,41.8,82.21,96.03,99.14
"BUS456",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,33.44,76.75,94.62,98.87
"BUS473",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22.18,68.45,92.03,98.3
"MGT335",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,13.4,59.65,89.37,97.71
"BUS308",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,50.17,85.45,96.82
"BUS495",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8.84,44.62,77.78
"BUS441",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,40.36,80.53,95.5
"PSY347",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,30.76,74.22,93.84
"HUM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,20.92,65.74,90.97
"ELEC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,11.21,54.24,86.45
"ANTH452",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,41.91,80.58
"BUS447",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,23.54,63.19
"BUS496",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.86,36.93
"ELEC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,27.06,69.38
"ELEC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,13.92,56.35
"BUS434",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.66,43.74
"BUS442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,33.08
"BUS478",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,23.96
"BUS497",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.79
"GRAD RATE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37
