"combinations","n","pMax","pAvg","r2","rse1","rse2"
"inverseBlocking,inverseDelay,timeComp2","3","0.792752656643342","0.22847341369694443","0.9439746098678173","0.01518237340662265","0.01859453396531314"
"inverseBlocking,centrality,free","3","9.927129164860653e-9","2.489826215791284e-9","0.9976589999568046","0.00310347273789559","0.0038009623192412374"
"inverseBlocking,centrality,timeComp2","3","0.9659483032425162","0.42899122930792666","0.8990582274762688","0.020378991453677615","0.024959065267024683"
"inverseBlocking,creditHours,free","3","0.9999980090449023","0.49999938936532967","0.9632932314077423","0.012289106299349747","0.015051019914114673"
"inverseBlocking,creditHours,timeComp1","3","0.9999995172308827","0.8969281929142743","0.583970095974779","0.04137228409027743","0.05067049275732311"
"inverseBlocking,creditHours,timeComp2","3","0.9999990008724619","0.5005313282277227","0.8989969062457301","0.020385180542047035","0.02496664532126372"
"inverseBlocking,free,timeComp1","3","0.8634845548495556","0.32810184435457024","0.9636514275285295","0.01222899883285831","0.014977403602796945"
"inverseBlocking,free,timeComp2","3","0.7970646338173979","0.28768026886636605","0.9716221136134576","0.01080531038710939","0.01323374848040649"
"inverseBlocking,timeComp1,timeComp2","3","0.6226840188919004","0.25640153805030214","0.9065395730732756","0.019609255451333837","0.02401633504582868"
"inverseDelay,centrality,creditHours","3","0.9999989710795804","0.5001444404944302","0.8934356361036722","0.020938869120146055","0.025644772567638592"
"inverseDelay,centrality,free","3","0.00670019576359021","0.002014297334637371","0.9918913587342799","0.00577592130502312","0.00707402999588848"
"inverseDelay,centrality,timeComp1","3","0.5408706205702154","0.22113042007157582","0.9052460397587849","0.019744489484218822","0.024181962234042165"
"inverseDelay,centrality,timeComp2","3","0.003101862362992444","0.000775557848861787","0.9890354289645745","0.006716500426138751","0.008225999450612859"
"inverseDelay,creditHours,free","3","0.9999979222867055","0.4999990971640619","0.9641507550063674","0.01214471228746204","0.014874174088595548"
"inverseDelay,creditHours,timeComp1","3","0.9999992632021482","0.5345183785519516","0.7637614460616469","0.031176159282889238","0.03818284119140587"
